,kd_b,kd_f,kon_a,kon_p,kon_p_2,mse,ra,rp
32,0.5547987955930301,1.5898297800109724,0.01161045561631999,0.0027673990090875565,2.1777150606881186,0.0,0.8305413830570918,0.054671799525607565
33,0.01911543536518343,0.4261490469352055,0.00802201869454617,0.039128775357802764,0.030636869106034685,0.0,0.00016346245937647188,0.4504519136538851
34,0.031277271291095914,6.884001381386515,0.006149898037694367,0.009836934332811416,0.7265464871170497,0.0,0.9786255184138085,0.20484077481365887
35,6.376505720491132,1.3481834593775723,0.005480278419134577,0.03252548020454708,0.732526199689724,0.0,0.00013083781232493453,0.0001639314598626715
36,1.5344379757716355,0.4209284065908697,0.03166960232027768,0.0027383553135870956,0.40454416639962637,0.0,0.00010816913650149648,0.013077386913657896
37,0.551541729991967,0.03204758539409616,0.01075225628157168,0.02230179744862792,0.6999156044931791,0.0,0.10510868046810075,0.05182584414531389
38,4.542685514440842,1.9239799614448403,0.004293240081845652,0.01654069741127232,1.5118201416795416,0.0,0.004729871286185663,0.9874527762635779
39,6.078976815413288,0.45497018071392703,0.0011407608033221469,0.054638469344341974,0.057876465229216925,0.0,0.048714407620001086,0.09561126695126856
40,1.967836337105357,3.291774512676304,0.04561420493660109,0.09063575786111427,1.592587539177757,0.0,0.008582326768428685,0.5270204803833549
41,0.110669030602529,0.5736680055278739,0.0012357404833602892,0.0006620581146249601,7.379725306641507,0.0,0.004703245882404191,0.4219622875163605
42,0.11076716029575807,0.02105597478507016,0.018326830194433524,0.0017077221375835223,1.3259758511079067,0.0,0.5364691202601823,0.0015564133385698772
43,0.3681754162496211,7.863379253292588,0.009409087451443062,0.015666572708644078,0.035769130544190494,0.0,0.022645852271766707,0.1351362866404848
44,0.027223373881097565,0.6202048287375564,0.02043036918575079,0.055056143622663256,0.40108443391172716,0.0,0.00029504611398000743,0.0035524662781031553
45,1.133274703142463,2.1841711822268044,0.013547400775453322,0.014991125236470433,0.3473013473984198,0.0,0.5377911528740362,0.49532500987861366
46,0.04938696155150479,0.4290593814063414,0.09909501410676384,0.0016356790423185438,0.02616927970725274,0.0,0.008432641788884632,0.8516122998933452
47,2.3132462585307065,0.01801379089263349,0.0825886186315256,0.0022669577893429152,0.28170390148124524,0.0,0.0374578734778159,0.09024515663314725
48,0.02699514359416937,4.350624519821179,0.004871189688768313,0.0013696688644477227,7.023967143558199,0.0,0.019642015421837116,0.0038721911886203993
49,0.0340221661444637,3.2991452108796544,0.0016718962749419446,0.018648997379009297,2.0087331188501896,0.0,0.0016897055562296417,0.000514073621480439
50,0.09892482559759971,7.586446311423958,0.006109877103330314,0.0009596646824922556,0.5051948520950378,0.0,0.002236292381786105,0.0004826448978563431
51,0.01184633163430985,3.244795881097749,0.0032651968959661742,0.0014366687983751385,0.013655058671213614,0.0,0.4776106414009634,0.0017941729847054135
52,1.5122520619847475,3.6821718122272116,0.053794754322279995,0.00015482050950800508,0.016295875954047842,0.0,0.0007132122491302466,0.1531148175708362
53,0.23519659242626573,0.02962766516426931,0.003292124236102031,0.009281975405288034,0.12841202972882468,0.0,0.0005089551906120791,0.15038410501735364
54,0.026305577142907304,0.02283260688491067,0.03051418038313216,0.004467895387821322,0.07510396448735433,0.0,0.00011132726203995515,0.021271008334020302
55,0.23332214641720792,0.20712197166282753,0.005095864701224103,0.022343596202068255,0.09399862565622533,0.0,0.007489901926247313,0.0005310119400924079
56,2.0932839337408846,0.06863894773447649,0.006225406634198835,0.019062091362271105,0.09219119200190842,0.0,0.019362965227133964,0.0007508831871418101
57,0.4445560405059887,3.2665191375347034,0.006342497528623621,0.005167464714719489,0.38952033758949023,0.0,0.0011320347236026891,0.00030306534708737857
58,7.713231937893834,0.044873661095623685,0.001388686827459482,0.004201222184900931,1.2784452218599989,0.0,0.005003392388524266,0.30704853209517335
59,7.136544715526176,0.01573206057941154,0.009712872887808387,0.0020996184371893617,0.4640614310956366,0.0,0.0013347383793344413,0.001447476891738965
60,0.7084326114258183,2.7989258800233494,0.00927900989009712,0.0005497037597147668,0.036275747477479525,0.0,0.0002919809054534732,0.007391522352875894
61,0.016649878615312776,0.9865253886421144,0.0014572141308653098,0.0024689281400211527,0.6100865737969529,0.0,0.0099206528728935,0.0014524594936957758
62,2.729323563853833,0.038965587645086446,0.003813246058577161,0.009385676788708719,0.8141639572857949,0.0,0.00011700296325536123,0.0005016405958896233
63,0.8606789383385234,6.107653669177528,0.0010283180720493108,0.051746357218065434,0.7372502812631059,0.0,0.0003220503607442028,0.7769719394169143
64,3.2978472947341904,0.818095359371373,0.009921847357552445,0.08827505306609054,0.30800268611378867,0.0,0.007971668041816132,0.00020536104413909417
65,1.330756547362265,8.87646239100432,0.043534333313451586,0.00012474450082711303,0.011969151387563864,0.0,0.0014726419917269868,0.00015737540183052793
66,9.492874081083674,1.400680776369508,0.008549152172050548,0.009073772306080731,0.2576295660875517,0.0,0.001933920184614298,0.000317557231004468
67,0.18181265677849587,2.027356455498077,0.0013312279904165436,0.019584123147966037,0.1545578744238102,0.0,0.6558236919911051,0.00014834744367771063
68,2.77027486831019,1.45249845415871,0.012156127024828435,0.07933640615772627,0.02829694515119533,0.0,0.025354436248131863,0.33122821508098904
69,5.937947720482895,0.7319983899330772,0.0028347750035479175,0.0006391149347124476,0.35338700668356887,0.0,0.00016420735969706655,0.5007262068738946
70,0.31043367363891716,7.805989693232862,0.004621844825194622,0.0002611125384295387,9.328762541170542,0.0,0.004849843977684536,0.00955098364925186
71,0.04196653368197186,0.04209208440901409,0.009504913146157826,0.0002942223279772372,0.011851855615001277,0.0,0.001426744726070439,0.014039705376403885
72,0.045132557551595676,0.8596275625487542,0.0034854801068903685,0.00035567258968745524,0.2767106667842214,0.0,0.3811896065924378,0.012585021689077937
73,0.31805854622025354,0.05243074874048244,0.003538701486137806,0.002226338600531467,0.4697278295651838,0.0,0.06956579576406986,0.00015524194497038723
74,6.354920909825587,0.0701191386571762,0.0032575134054210826,0.0046496356860454115,5.208571288172132,0.0,0.004326479497653023,0.007619331576602609
75,0.19375717550055377,0.7251466807994829,0.06634535150298326,0.00031658231986475603,0.0731314977634164,0.0,0.004558179461893794,0.0386560347629422
76,0.01038435210944856,0.010255728035681033,0.005420572200888242,0.013758180558452236,0.06664189428749177,0.0,0.002467900325952617,0.0028320633213703298
77,0.07738356952053746,0.012756167078897054,0.026111606934082664,0.05564210687932657,0.10117972356356705,0.0,0.5985647956800095,0.0006630029139085435
78,0.011211963436390502,1.4299755719732827,0.0038470088910427603,0.0002918153758056627,3.24348246241444,0.0,0.0002584157246819289,0.00014933211696626386
79,0.052380046177201094,0.38324098020897285,0.011451306525529129,0.0716806471777119,0.014943503140721901,0.0,0.0008207668145426366,0.08688108890240595
80,0.09469329108068082,3.237729239541358,0.0018819819043006873,0.035656761833094706,0.2279197784192317,0.0,0.04318752527696024,0.00014316279131697447
81,1.0386297839387975,0.42208756027354405,0.0013322302564131498,0.0034224232277365067,2.766198013935524,0.0,0.022243971842868415,0.35772339754625626
82,6.006888881675264,0.10219051303203379,0.0012045109137909223,0.00043674205993568304,0.08564446461873537,0.0,0.014325189217899707,0.0004462718556232814
83,0.28727857403407436,1.516967252324375,0.06409833354798283,0.08385562752191589,1.434752501701242,0.0,0.06459630463064836,0.2537745866735457
84,2.7999399725088394,0.16587683838467704,0.05751724985424791,0.0025767703939182205,0.3342390478299984,0.0,0.0005047639414340166,0.000498803029594463
85,0.30404688823817116,0.13208438627945876,0.057472734468944874,0.003899450566959618,0.11650477379483562,0.0,0.040584131296301736,0.7425389584106425
86,0.038281073227802775,4.014654181871908,0.002073699415477682,0.010537004925171357,0.5828280932114973,0.0,0.0302798813879148,0.026912612376995538
87,1.2593836996986862,2.2441201751757696,0.013476730597296033,0.0059313723169157504,0.012209926117702972,0.0,0.0007686308705185735,0.07489864600820126
88,0.0162403886390467,0.3020723880004866,0.003993969137827028,0.0015051415728018498,0.05395081299363203,0.0,0.28357011550276734,0.0001515997693801284
89,6.316084748148184,0.12436630540887528,0.0021571644756610696,0.016551075311100505,0.09190497490146808,0.0,0.0004333164204402603,0.0015880849137651768
90,1.3629189189011155,8.815023445675422,0.004910710399682155,0.003170642552049694,0.06909465734933624,0.0,0.05413922112731729,0.03739083696002985
91,0.18353609388682815,0.21326167872013552,0.002660508983517129,0.0011814699251916426,0.12144237528022107,0.0,0.21101272434762852,0.029800910910079446
92,0.13532800388374364,0.660338659930436,0.0027377555603615425,0.0028116570549370323,3.751250986543412,0.0,0.0031943837131938116,0.0821442844993897
93,0.012008163734324468,1.1907001129252277,0.0366211993469798,0.018009853064586242,0.09945380094230433,0.0,0.06901807454363301,0.00012270283494202825
94,0.43912989635897637,0.1321856743586438,0.020609030060820342,0.0004963190598798726,2.698601817391348,0.0,0.0008858838820693343,0.0031863481017177313
95,0.1329821741871634,0.05494352290202828,0.019411902519642074,0.0004222395363894183,0.04134986616384435,0.0,0.03958887365902643,0.03059051010330417
96,0.4642910799044137,0.02614199986996924,0.033540871762549496,0.0010401269681460069,0.05497063432961623,0.0,0.03755750429463636,0.03490992933657214
97,0.025461762086601995,0.6335811915020376,0.005461654599745738,0.003185152996687207,0.05290494422050882,0.0,0.18041651806038358,0.001960512913822938
98,0.34204391136530954,6.124514488429773,0.017871325008619987,0.03951091682411781,3.2811418665119256,0.0,0.011154123333657152,0.003174231466902274
99,1.5947340777494134,0.5926553660210174,0.0025136756124466892,0.00034269694202116824,0.032238975118872984,0.0,0.08254242671757016,0.01530955172914839
100,1.3910628597018395,7.7674681313946365,0.01951891976833458,0.0004594259959426403,0.024652167448074674,0.0,0.2641724592399037,0.00017723070365114655
101,0.17335472225482906,0.22129894213734408,0.009509649435087994,0.00035096016795394626,3.484959876623823,0.0,0.0016084188736705904,0.11011516936795421
102,0.8229438696991948,0.028523790572148367,0.0016075079896233071,0.003757000950131788,6.34739454234758,0.0,0.00013926507595358876,0.007028782944195104
103,0.5129664402287233,0.10013778534974352,0.012202534447630883,0.003999697624504912,3.142834183921038,0.0,0.008334410896838972,0.00016712022230671683
104,0.16542657235408373,1.4364584932709885,0.006732167622173169,0.002561975528764212,2.0188400195340885,0.0,0.0002487627399332208,0.004788183735371267
105,4.371981021282207,0.05802247319090723,0.001320930337583142,0.03468581901823522,0.18256958179718588,0.0,0.0005487008517953069,0.23110240429352624
106,0.018469225001538844,0.03278386351105459,0.04678968790712043,0.03676832253889555,8.82434885290146,0.0,0.16448384209737724,0.1559500689293846
107,0.07113303734471939,0.07631347601861672,0.09074591652339985,0.04702171144407987,0.02376044073758967,0.0,0.0349936253256709,0.0004521077888754454
108,0.010040606581365442,0.012154975394100556,0.0014086140007480575,0.01582416748211517,0.055471031449857135,0.0,0.6880445728999596,0.019004215682751433
109,0.039168930387994606,0.39931403699780166,0.0020875164239462286,0.0005338662560261651,0.06708080503564111,0.0,0.001348286770858815,0.0025176002916067605
110,3.42331336362108,0.030556162301312802,0.0021690043130715973,0.00013111932067227084,0.2955140779203744,0.0,0.003782827028613831,0.10016801933919718
111,0.015089332246609872,6.232121116718706,0.003723021029955317,0.00026592611016836276,3.710991743432535,0.0,0.00016470887316744304,0.004201958536741006
112,7.311503263804226,1.0134223004791905,0.01293785285292492,0.001162085512791818,3.3795058575156838,0.0,0.00032101801883899553,0.0001932412689748395
113,0.048138444422528334,0.34998770177477145,0.027527299193832358,0.0030156547789119514,0.5056331909226076,0.0,0.004028105517174432,0.09404701231056652
114,0.7416171616892329,0.02227052317116949,0.003038114723598322,0.0003401090332666686,0.036491340270855266,0.0,0.0002895282110300481,0.02229215451878354
115,0.046916638125834804,2.9436641531184895,0.0654627379272238,0.03437334600097833,1.0403308753941118,0.0,0.006854012301836218,0.03334717450418323
116,6.399852646778933,2.7218348798547227,0.002697608985175693,0.0802264565165479,0.050294384286205085,0.0,0.07512953044542015,0.024696758163748424
117,0.0177719464128616,0.14066134069971803,0.008956798140949301,0.000375497247067325,0.24426200530733344,0.0,0.0003508412043368175,0.053676449991475216
118,0.15592658839113452,3.892363941304105,0.028290409202446038,0.0002435141779060148,0.04830570221219874,0.0,0.0077370800876012365,0.10481652777539639
119,0.3332779567909414,0.12311166338279757,0.06733642825627396,0.001262070799820231,0.6303962975756203,0.0,0.15053027327769655,0.03447852637178336
120,1.6340497149365163,0.021348686263041088,0.04483006648673202,0.0010612720251971042,8.165266752591625,0.0,0.6389824197027667,0.0009121384526207373
121,0.1279013956928778,1.379234378855972,0.021092158133479706,0.06937096210806723,0.07665410607577708,0.0,0.011853275115412159,0.0017690821659062494
122,0.010187495678992431,1.6018794790309214,0.03955755176119947,0.00033599528867188334,0.0182681073855138,0.0,0.0002048531435084027,0.04682565018445059
123,0.8468291077108624,1.5609226809908099,0.06927489742747546,0.023893229151489677,7.195758032826898,0.0,0.00024222233037702955,0.6733151517043539
124,0.021090734057242898,2.0587251777754574,0.009747560911924628,0.0003067444193910958,3.768277928068088,0.0,0.0013447887087838317,0.02691670443260107
125,2.5524513001878018,0.011389835312456246,0.07345623910540724,0.0006442552014060004,0.7019997381529259,0.0,0.17212377468569073,0.0185924762942976
126,3.7929099238282715,0.8626396154463718,0.016953679926905434,0.0023583155228142118,0.030349546684128474,0.0,0.004721127913706836,0.5277172223064815
127,0.22673423039781537,3.7141123798504547,0.02092156750583666,0.026749160140874396,4.295003452142353,0.0,0.035936566072512846,0.0037125464876796876
128,9.40489201137821,0.6528148743134738,0.028609279630806107,0.0006180699088530533,5.155693724626242,0.0,0.6749637842946926,0.1903287466353305
129,0.1431385019444122,4.769323336472839,0.08791065537378219,0.09133693252982378,6.632176475042554,0.0,0.46340676131614456,0.0017626859952947563
130,0.18089368156577723,0.05461999950389059,0.002376189736675571,0.0024958751096683393,0.16147923298088657,0.0,0.036157927225006666,0.0009335339302265638
131,0.13777538476595313,0.011917843052666967,0.0038594020004869183,0.0024497139299780616,0.6135230474915123,0.0,0.00016003076098123053,0.8973166387403629
132,0.4940098221076915,0.012975540001355885,0.04027222011926886,0.0024413585100037374,0.4023833160570259,0.0,0.09421954393331693,0.00022140332329403364
133,0.41991149466427835,1.49738838611971,0.02023143344461538,0.09167132408579383,0.11209051220889558,0.0,0.00016097109335826831,0.0001668381853110069
134,2.786792318221834,0.049936979510911736,0.004804349861572259,0.0031433476249994622,0.19840987687232362,0.0,0.0005886088322168643,0.00014651736313997488
135,0.1389122111481211,0.4767267565106668,0.003592752547222105,0.05831972038860073,0.025012403678004155,0.0,0.041548441220811645,0.7379756703996554
136,0.6355239880989982,0.5358277740323933,0.006308897517056,0.0008229079231748761,7.7875577323795335,0.0,0.6119095024027226,0.09394308913651539
137,8.028758453715067,6.530569071860804,0.007340328478835041,0.0027015128917267078,0.16228267942167074,0.0,0.006362559537739826,0.00033091887721874906
138,0.36333722835098936,0.3600900788245158,0.007816066127174249,0.0029869693943059637,0.3809433468404863,0.0,0.001977130466462067,0.0001247871379178252
139,2.5889300308737946,0.0666980905824822,0.0031439693784016233,0.00013158115169703566,0.02203153622052859,0.0,0.00014134526728067692,0.015100638857268811
140,0.01403574993065205,0.11363905946185278,0.09847890273502781,0.00014819137984370834,0.04941505583198329,0.0,0.0005128631609542988,0.001633622472659401
141,0.1392206529907006,0.1333980280595313,0.0027317866311027525,0.00010919475832754022,0.9493832129603247,0.0,0.012826871572855827,0.0032572224001163907
142,0.02343233383288732,1.6286852632706277,0.04553102106353159,0.006127291330403461,0.08557945623320948,0.0,0.000479981754251901,0.18023866149387516
143,0.1073323802300045,1.1981726928336744,0.012970803180111417,0.0009059765700989869,2.074559022402231,0.0,0.0010828659800627275,0.05511402260210206
144,0.1292844963452559,0.2899643692660866,0.0012536384513364895,0.02118447338470179,0.07538113096650871,0.0,0.0023419152682612175,0.0015277555087442095
145,0.08107341234109645,2.6486896409713094,0.009614120646833832,0.00022319472027377082,0.19097601021590244,0.0,0.0009433055521650657,0.0005056845305992779
146,9.346650669216329,0.28697202807565847,0.007788008230719573,0.060493565040381767,0.3539795827447773,0.0,0.006272188846012253,0.02701586809444474
147,1.4222820377834247,0.015334752268008742,0.0013241944096414084,0.00034212744117707205,4.230192773201287,0.0,0.0009205145069935975,0.12563341849574006
148,5.322728468685555,0.011755284704993818,0.08129302554001368,0.0026008107582352574,0.01036498441736138,0.0,0.0019527587111431782,0.000512645097409362
149,0.010437884201281784,0.03380562807871246,0.0011759290153739075,0.03798942251568629,4.870151823491859,0.0,0.011446217129970402,0.00013989400213206308
150,0.013563237157761528,0.12059905052503597,0.04044072825803226,0.004258747717262807,0.3968916075399135,0.0,0.727561531983007,0.038111297855307556
151,0.21375473528103067,7.85749157791074,0.01429100094457511,0.01125964035958658,2.014317309352843,0.0,0.06321318478190138,0.018268232868369885
152,0.9772613112395714,0.057674546725808885,0.009901460122873124,0.00553250125783468,2.5251452287281984,0.0,0.00222416697735233,0.06172541631038832
153,2.681240672558831,0.4994641426628611,0.06212266124315326,0.0001819852662411333,3.882378533482064,0.0,0.007955105681934499,0.13388218230183482
154,0.019764443252562956,1.5475317262292956,0.08246646516686483,0.00048346624671395373,0.07387662138910614,0.0,0.0026896187537000004,0.27070499140395193
155,0.018292851931933432,0.03038103531892569,0.00376495742527828,0.00011936874552442494,1.2040005854899591,0.0,0.0007447989376862913,0.0006996016257988026
156,1.8358589308443174,8.786381383110545,0.003701135989625691,0.008711697409289242,0.05053885333432129,0.0,0.0008788683725563898,0.01800307040547565
157,0.028901098413320035,0.01129148348078928,0.007716978233677653,0.000471894036837064,9.318946596014,0.0,0.0006210152037470133,0.16122797707265993
158,0.028423994330779172,7.096973883327797,0.08781002854341953,0.007055453451671081,0.018143478215579274,0.0,0.37157849405556925,0.001536961459969131
159,2.7553131405245415,0.9021321935246471,0.0051670210127782775,0.00017598702088397468,0.10007999298299414,0.0,0.6646483556978895,0.0002385121728211661
160,8.664039619364635,1.1571009399335248,0.0030400195405732118,0.0005535293834913311,0.040920084876150564,0.0,0.4261344307399847,0.007818654009018133
161,6.712138458220838,0.01716988931078541,0.028713827695993555,0.0069632229850708815,0.08532805166146228,0.0,0.00022233020734985142,0.0287379150894674
162,0.20043589278760698,0.012337535161875034,0.0060321786565052235,0.09298359452729346,7.57432433757896,0.0,0.004993220643469557,0.9139051817971351
163,0.01259857929220216,0.07350491906023612,0.04031771337787111,0.000185859220415025,0.010803003645042403,0.0,0.007002627136438738,0.001250228172178687
164,0.010840671970399163,0.2750782112002884,0.028157655453246774,0.028026344187474843,0.3728624410858541,0.0,0.6350629520610009,0.5321440515294493
165,0.025521390772723397,0.013086792222743275,0.06746558210519406,0.0005105217464092155,0.010204094136669496,0.0,0.002652669935497372,0.02710675440625601
166,1.3002658534311662,8.007919720938583,0.031437098963396005,0.07290091592654821,0.4229151152507633,0.0,0.00014557630495041295,0.3545770539512019
167,0.8717802343142989,0.43477667492391214,0.0036446905990413277,0.017640218378865435,3.804273324391177,0.0,0.005743681045947266,0.012171227779610704
168,0.10418664417432583,0.014729259600117743,0.027451122348942876,0.00032534015069335837,1.8245333500521086,0.0,0.1409808808470732,0.00013163923259386422
169,0.25167122917057994,0.12888483004375206,0.044653352807065706,0.010286116142078142,0.9656766066070362,0.0,0.00043232791207607806,0.00040794694972350455
170,0.039065136333490465,5.292268583522157,0.003082738087013297,0.026111489520870675,0.13575693657055737,0.0,0.06291417459497378,0.0271344184624901
171,8.963224472098892,5.116370826223134,0.010265680130948146,0.00042993431225420674,0.05411096693595929,0.0,0.025501104073393923,0.016060853993795865
172,0.07686362622413476,1.8187302091328028,0.014962547236109371,0.0003493374294184377,2.002086357222981,0.0,0.1020222300629957,0.0015756755521105041
173,0.10717230867713078,0.7159896443591299,0.018962987919448997,0.010163922467223793,0.24644171718763777,0.0,0.2931832978115971,0.10496115884532117
174,1.513793097776367,0.3038892412985162,0.002859307206038091,0.00039566638907839383,0.3293123459145161,0.0,0.16514732399097473,0.09569380531883286
175,2.862736647358783,0.5453042859933691,0.08721366244344132,0.012284778584884642,0.0219657607266821,0.0,0.01930942807222264,0.4971153112799507
176,3.884593269828626,0.022202685534720396,0.01978784615520575,0.0033302161688135283,0.012456884724917442,0.0,0.0010977047336307641,0.008054160844280662
177,0.02530129348511328,0.027882539245633043,0.07744103353483987,0.0020324107513763775,1.3735469519946637,0.0,0.9015148118083616,0.0008488724398931473
178,0.015754624050482932,0.019798034093094066,0.08211687067821621,0.002541669456834133,6.412821140590176,0.0,0.001688223203312329,0.010020845709411128
179,0.3573466713082379,1.5604679647610211,0.020647022720925386,0.0025286824403923684,0.7361385401075193,0.0,0.1716791741817348,0.4005045314837643
180,0.7537699236172999,0.050592908137891,0.029392965771484206,0.000314622036727107,0.6113613523258585,0.0,0.023327785740429135,0.00035906735189900855
181,0.022914882435458313,0.03415333892679112,0.0026282796651031235,0.0044458292837540265,1.554204674579486,0.0,0.1894165892961551,0.004256605661794962
182,0.5537679261842738,2.6403270035399227,0.08628128238796516,0.04460997341497917,1.0196099672477383,0.0,0.0007904146061677082,0.0010351505829197482
183,0.0482426317200907,0.02456093596509668,0.014859844053827164,0.03810869134347196,0.016487496575814428,0.0,0.0022417877592128335,0.4489584782038522
184,0.031072725605833223,0.9590357182510639,0.03773865922646433,0.051954549975414106,0.013609304514779132,0.0,0.011370487561913393,0.004701936461304751
185,1.6009823723136904,0.02492373572347378,0.07011104059269382,0.019913930774358785,0.07633678729154271,0.0,0.10948901135461217,0.0002988476621481365
186,0.08977702191546875,8.277296703934772,0.07722782832532528,0.009948020912108516,0.015568868589080138,0.0,0.3268284372113178,0.890859309451965
187,0.46962959754584976,1.169657085862818,0.02466108604040426,0.0004283836634502611,0.5846832477379423,0.0,0.0017594773019694433,0.00022788572818438168
188,0.013025681597948131,6.2538226523170355,0.01618118817383896,0.00014907598986421556,0.1615905582955119,0.0,0.11487221526068316,0.022123517710601632
189,0.02482787786974365,0.21230875872017121,0.0058600424779054775,0.002174831973578801,0.07016393291053516,0.0,0.13054463596046573,0.3153841071333115
190,3.629694952764017,1.0021405521500588,0.013575548706364291,0.06735134758834088,0.5860439861169935,0.0,0.02934674692223067,0.0036521724070774984
191,0.01614520776170028,0.04639803347323514,0.04927842257208801,0.03839071772911126,9.266257443798589,0.0,0.022525507630848464,0.42917462132301987
192,2.6428319407149163,6.237372139898801,0.0034072092937625737,0.0004984862894210288,0.029035034099287527,0.0,0.002306806496118804,0.00023041170630185972
193,5.501723807805063,1.205944540695796,0.013714438528357962,0.0002131830520605344,0.20478842172474832,0.0,0.05471351375770472,0.025774704217421708
194,0.012411734763376493,0.04328734379940606,0.001656670127533782,0.002820220528261853,0.7915031669908589,0.0,0.00042242105578487756,0.7910700222946099
195,0.737883187686341,0.03236761946920521,0.02685514042265747,0.004935379642342562,0.2776881393348974,0.0,0.4933029401476572,0.061599634484886284
196,0.7391860955360577,0.7440898964923699,0.062476646811043084,0.09155055586085804,1.9356239916681592,0.0,0.16520118442356962,0.0006204992675851162
197,6.989796861948995,2.982632818543422,0.05804441116399568,0.0028911919047682833,0.24573242152794908,0.0,0.005990943722087694,0.04721719041138775
198,9.167855422820992,0.223873914507128,0.006009741757979592,0.06740703388183385,0.37967807656956426,0.0,0.06546058605551419,0.004048315803294929
199,0.13115929326474923,6.849864876985,0.05042645238660201,0.013871935434337965,1.2601398594647535,0.0,0.00010249669827315858,0.09819228679520131
